id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
GK_EN_0531,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,Which of the following is the main goal of the United Nations Development Programme (UNDP)?,A) Promoting free trade and fair trade practices,B) Providing financial assistance to developing countries,C) Ensuring peace and security through military interventions,D) Promoting sustainable human development,D,D) Promoting sustainable human development,The UNDP focuses on helping people build better lives and promote sustainable development.,The United Nations Development Programme (UNDP) aims to reduce poverty and improve living standards through sustainable development projects and initiatives.,2026-09-14 11:29:24
GK_EN_0532,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,"Which organization is known for providing humanitarian aid and assistance in the event of natural disasters, conflicts, and other emergencies?",A) United Nations (UN),B) World Trade Organization (WTO),C) International Monetary Fund (IMF),D) United Nations Office for the Coordination of Humanitarian Affairs (OCHA),D,D) United Nations Office for the Coordination of Humanitarian Affairs (OCHA),OCHA coordinates international humanitarian aid and supports the work of humanitarian organizations.,The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) coordinates humanitarian response and provides assistance in the event of disasters and emergencies.,2026-09-14 11:29:24
GK_EN_0533,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,"Which of the following is a key function of the United Nations Educational, Scientific and Cultural Organization (UNESCO)?",A) Providing economic loans to developing countries,B) Regulating international trade and trade disputes,C) Promoting cultural and educational cooperation,D) Promoting peace and security through military operations,C,C) Promoting cultural and educational cooperation,"UNESCO focuses on education, science, culture, and communication to promote international understanding.","The United Nations Educational, Scientific and Cultural Organization (UNESCO) works to promote global cooperation in education, science, culture, and communication to foster peace and sustainable development.",2026-09-14 11:29:24
GK_EN_0534,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,Which organization is primarily focused on preventing and resolving international economic disputes?,A) United Nations (UN),B) World Trade Organization (WTO),C) International Monetary Fund (IMF),D) World Health Organization (WHO),B,B) World Trade Organization (WTO),The WTO handles disputes between member countries related to trade regulations and practices.,The World Trade Organization (WTO) is responsible for resolving disputes between countries regarding trade regulations and practices to ensure fair and free trade.,2026-09-14 11:29:24
GK_EN_0535,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,Which of the following organizations is responsible for providing emergency financial assistance to countries experiencing balance of payments problems?,A) United Nations (UN),B) World Trade Organization (WTO),C) International Monetary Fund (IMF),D) World Health Organization (WHO),C,C) International Monetary Fund (IMF),The IMF offers financial support to countries facing economic difficulties to stabilize their currencies.,The International Monetary Fund (IMF) provides emergency financial assistance to countries experiencing balance of payments problems to help stabilize their economies.,2026-09-14 11:29:24
GK_EN_0536,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,"Which organization aims to promote sustainable development, eradicate poverty, and ensure social justice and equality worldwide?",A) United Nations (UN),B) World Trade Organization (WTO),C) International Monetary Fund (IMF),D) United Nations Development Programme (UNDP),D,D) United Nations Development Programme (UNDP),The UNDP focuses on reducing poverty and promoting sustainable development through various programs and projects.,The United Nations Development Programme (UNDP) works to reduce poverty and promote sustainable development by implementing projects and initiatives that address social and economic challenges.,2026-09-14 11:29:24
GK_EN_0537,English,General Knowledge,"Famous Personalities, Leaders & Thinkers",Medium,"Which famous American inventor and businessman is credited with developing the phonograph, the motion picture camera, and the long-lasting electric light bulb?",Thomas Edison,Alexander Graham Bell,George Westinghouse,Nikola Tesla,A,Thomas Edison,Thomas Edison is known for his numerous inventions that have significantly impacted modern technology and daily life.,"Thomas Edison is famous for inventing the phonograph, which recorded and played back sound, and the incandescent light bulb, which provided a practical and long-lasting source of light.",2026-09-14 11:29:49
GK_EN_0538,English,General Knowledge,"Famous Personalities, Leaders & Thinkers",Medium,"Who was the first African American to win a Nobel Prize, specifically for her work in social and economic issues?",Wangari Maathai,Toni Morrison,Rosa Parks,Maya Angelou,A,Wangari Maathai,"Wangari Maathai was recognized for her contribution to sustainable development, democracy, and peace.","Wangari Maathai received the Nobel Peace Prize in 2004 for her contribution to sustainable development, democracy, and peace, specifically for her work in environmental conservation and women's rights.",2026-09-14 11:29:49
GK_EN_0539,English,General Knowledge,"Famous Personalities, Leaders & Thinkers",Medium,Which of the following is the founder of the Dalai Lama's government-in-exile and is also known for his work in promoting human rights and peace?,Tenzin Gyatso,Dalai Lama,Tenzin Palley,Karmapa Lama,C,Tenzin Palley,Tenzin Palley is the founder of the Central Tibetan Administration and is known for his work in promoting human rights and peace.,"Tenzin Palley, also known as Lobsang Tenzin Gyatso, is the founder of the Central Tibetan Administration and is actively involved in promoting human rights and peace for the Tibetan people.",2026-09-14 11:29:49
GK_EN_0540,English,General Knowledge,"Famous Personalities, Leaders & Thinkers",Medium,"Which famous American author and social critic wrote 'The Great Gatsby', a novel that explores themes of decadence, idealism, resistance to change, and the American Dream during the Roaring Twenties?",Ernest Hemingway,Herman Melville,F. Scott Fitzgerald,Mark Twain,C,F. Scott Fitzgerald,F. Scott Fitzgerald is renowned for his exploration of the American Dream and the societal changes of the 1920s in his literary works.,"F. Scott Fitzgerald is best known for his novel 'The Great Gatsby', which vividly captures the excesses and disillusionment of the 1920s through its portrayal of the American Dream and the societal changes of that era.",2026-09-14 11:29:49
GK_EN_0541,English,General Knowledge,"Famous Personalities, Leaders & Thinkers",Medium,Which influential American civil rights leader and co-founder of the Southern Christian Leadership Conference (SCLC) was known for his famous 'I Have a Dream' speech?,Malcolm X,Martin Luther King Jr.,Rosa Parks,Thurgood Marshall,B,Martin Luther King Jr.,"Martin Luther King Jr. is recognized for his nonviolent approach to civil rights and his powerful speeches, including the 'I Have a Dream' speech.",Martin Luther King Jr. was a key leader in the American civil rights movement and is famous for his advocacy of nonviolent protest and his iconic 'I Have a Dream' speech delivered during the March on Washington in 1963.,2026-09-14 11:29:49
